,Date,Open,High,Low,Close,Adj Close,Volume
0,2017-01-02,3300.0,3379.0,3300.0,3371.35009765625,3318.781005859375,243562
1,2017-01-03,3375.0,3386.449951171875,3313.5,3326.699951171875,3274.827392578125,279985
2,2017-01-04,3330.0,3360.0,3287.5,3301.39990234375,3249.921630859375,223808
3,2017-01-05,3304.85009765625,3399.0,3304.85009765625,3382.85009765625,3330.101806640625,210883
4,2017-01-06,3380.0,3394.89990234375,3312.0,3322.75,3270.93896484375,228327
5,2017-01-09,3324.5,3334.949951171875,3281.0,3291.85009765625,3240.520751953125,138789
6,2017-01-10,3305.60009765625,3314.949951171875,3261.0,3279.449951171875,3228.314208984375,236655
7,2017-01-11,3295.199951171875,3360.0,3288.35009765625,3353.10009765625,3300.81591796875,160310
8,2017-01-12,3370.0,3395.0,3336.050048828125,3352.5,3300.224853515625,131166
9,2017-01-13,3353.60009765625,3368.550048828125,3310.10009765625,3319.699951171875,3267.936279296875,95008
10,2017-01-16,3316.0,3345.0,3300.0,3340.199951171875,3288.11669921875,104519
11,2017-01-17,3344.39990234375,3392.25,3335.0,3380.25,3327.542724609375,159811
12,2017-01-18,3384.0,3531.050048828125,3384.0,3501.64990234375,3447.049072265625,249849
13,2017-01-19,3506.0,3516.89990234375,3425.050048828125,3461.449951171875,3407.47607421875,282789
14,2017-01-20,3440.0,3522.5,3422.10009765625,3471.64990234375,3417.517333984375,314577
15,2017-01-23,3507.949951171875,3569.449951171875,3481.199951171875,3527.800048828125,3472.791748046875,389942
16,2017-01-24,3556.0,3674.5,3535.050048828125,3656.85009765625,3599.829345703125,425207
17,2017-01-25,3665.0,3693.75,3625.0,3680.39990234375,3623.011962890625,464955
18,2017-01-27,3680.0,3764.0,3671.0,3686.300048828125,3628.8203125,285354
19,2017-01-30,3690.0,3730.0,3655.800048828125,3693.89990234375,3636.301513671875,199744
20,2017-01-31,3705.0,3736.0,3666.10009765625,3694.449951171875,3636.843017578125,214723
21,2017-02-01,3710.10009765625,3793.5,3669.800048828125,3779.75,3720.81298828125,289861
22,2017-02-02,3800.0,3800.5,3712.800048828125,3721.550048828125,3663.5205078125,239504
23,2017-02-03,3731.0,3769.0,3716.10009765625,3737.5,3679.2216796875,203149
24,2017-02-06,3750.0,3803.949951171875,3738.800048828125,3754.85009765625,3696.301513671875,150193
25,2017-02-07,3740.199951171875,3745.0,3676.14990234375,3696.0,3638.368896484375,146734
26,2017-02-08,3692.0,3745.949951171875,3680.050048828125,3717.89990234375,3659.927001953125,289342
27,2017-02-09,3723.0,3761.0,3715.14990234375,3752.449951171875,3693.938720703125,113533
